delegator,week,how_many_prep_voted,raffle_tickets
hx654238224c7a65636b967eb730c54991d3398356,2021-05,13,1
hx9ccacca82f4209003789d3b0df1cca428920735e,2021-05,13,1
hx2835a19c583698904afd1c77d99112a5b840e032,2021-05,13,1
hx7535e6185d1237bb70c7f27c929a322fd80fc046,2021-05,13,1
hx76b8a2adfd79e3b1719a11e44c293f369dd3c817,2021-05,13,1
hxf915fdaadce5508559495cd3244b0136a127ca3a,2021-05,13,1
hx24291312df5e3a8699bf90d8ab5f20b8269f83ab,2021-05,13,1
hx2d6ceeb021b38d12152a74877e18d8ec353393b1,2021-05,13,1
hx2f2fb02002ff7dd66b11f973b313810ec651db98,2021-05,13,1
hx83c4477baf682ecfeef54f99a7bc2908c38fbdfa,2021-05,13,1
hxfa168cadb2961645f5a466a7a81a0ea0d37973e7,2021-05,13,1
hx866ed8a433a73c599d797e261a7bc62eb82eaea2,2021-05,13,1
hx88d558e95d233339b60450061deff6dd5e7d4c0c,2021-05,13,1
hx8b504f6018e48f3e1843c05b86d6f170416850c1,2021-05,13,1
hx6654384862ba2431c12575fd98e02a1ebe500d31,2021-05,13,1
hx640ce9a75a899aa5bc1061e0cedf44b041bebeb6,2021-05,13,1
hxf3e0e994e4764081f33c6e5c478f8fe6e7c91463,2021-05,13,1
hxe274e9b3202dc7548e068e57e040047e2b69e041,2021-05,13,1
hx9d04ddbe8f6edec3e28bf64d329c36771e3a2f1e,2021-05,13,1
hx182b03be0021c845a2f3b65b754a8d9f5b7671f7,2021-05,13,1
hxd2fe38548f3f4a8c545112582c668913a85d4b93,2021-05,13,1
hx1519adee01e1b793778c68c85a3bf6073b053380,2021-05,13,1
hxd65454fc832f4257d9a786e41222ed03ae05edc1,2021-05,13,1
hx09cac5cd8d7b6a1fb6fd9b31f31335797181958e,2021-05,13,1
hx1817d865895f7c394891ab0ac15ed3cdb781611d,2021-05,13,1
hxc503ebb5a1d72d511e8924e9023437c82fee95b2,2021-05,13,1
hxb84ed0ccb7d51327cbf6d3828cbe9d8eb59de35b,2021-05,13,1
hx08fcc76ad32609f3ad54c9414e25b72a7312082f,2021-05,13,1
hxdb4560c55aa71727ec162a1d03ee1442b73b4ea9,2021-05,13,1
hx0a4c285566f73bbd8b06bf5a53718b5b0bf4e9bf,2021-05,12,1
hxc671a96e9372e17a95f075e60c10d16daa6fa041,2021-05,12,1
hx2839dc7d2245c637dde5e383ceaa038d9c743f2e,2021-05,12,1
hx62f7306b2681eaf46744ec968acbbab3cfb95373,2021-05,12,1
hx09eca3e3cb0d74a427426f8f328ed4da18f13fa7,2021-05,12,1
hx27b745112e97e73b8b1173942b42167418d54c60,2021-05,12,1
hx62207d1640bf8e1fefe9bcfe64366cbbd7ce3330,2021-05,12,1
hx6711a77b081f2f38b181b4f6636a6d7c7c2a6e19,2021-05,12,1
hxec7582d72a3fdf7dca0674e2b6c073362b73e3ee,2021-05,12,1
hx31c2ebf8e60848988e907533bbf743b71bebfb5b,2021-05,12,1
hx6b5b5702d311d14c1dae97c454a1a1c947bc1694,2021-05,12,1
hxc071ae3c92882a051ab328042e12a666419fe58a,2021-05,12,1
hx6cfa2e745903c0174d7a4615dd090a55a7a6b149,2021-05,12,1
hx0da043c4658c9088c5674aa93a2de48515ac0680,2021-05,12,1
hxbbf455384ca0c86e83c4e35145b02cf70816edd5,2021-05,12,1
hx6ea7552620d7a2ea105fddf86daa90fb1a7a7615,2021-05,12,1
hx112ce917667495811dafe3522c5c82cca3060710,2021-05,12,1
hx24d0893f3534ce54e8e6f4ef0ceef52dc1c571ae,2021-05,12,1
hx304793fef6c301c7b01c4d6918b60aaae6c3ee19,2021-05,12,1
hxdec4c87088f4005c6613089533f25f9336ba402b,2021-05,12,1
hx5932011663f6331c69ce91a83c486897f157dadb,2021-05,12,1
hxd34f9104100bb554083c94f820564a908eb61c42,2021-05,12,1
hx3f58bdb18ffe94f86dd6619b301519219dd01fb9,2021-05,12,1
hxfd7589b8d7add37cf4f5b66b0322492e1870ffce,2021-05,12,1
hx3ffce22e121e45be4d958b07532efad29103d6ae,2021-05,12,1
hxda1bfca905e1fd5d159acecf165f07350d51144b,2021-05,12,1
hx3b9be168f70dbd899b27c5b26395f72307679792,2021-05,12,1
hxd9731786bb73a7e83f7bad7df2ecaa68aee47ee3,2021-05,12,1
hxd7c28d23e0a66e30e51f50ff7572ed60c4259cc1,2021-05,12,1
hxf1b56a9a8db90cbdf24fcb93575dc0470d25de0f,2021-05,12,1
hxd6065022196e9be0026baa4b6ebed925102fa170,2021-05,12,1
hxd5629fb8fe7a0aeb703abb336002b09461f1341d,2021-05,12,1
hx487f554baf857d3d63209c2128100a34cbeb2410,2021-05,12,1
hx048f77798a22be45436baac9e2134c4014978f32,2021-05,12,1
hx01731758ab87e407d40ee09b33da1bd7117cbb1a,2021-05,12,1
hx4f726993a6cfabc87b3efc2949dac6fad761fca5,2021-05,12,1
hxcf094241cb2b58001ca4a14351ef5e073986d4a0,2021-05,12,1
hx5317c635d2c2f8bcf22c814ee7a635bfc12f1d35,2021-05,12,1
hxf5d37a03816384242d6d04b55d6febf93470f4ce,2021-05,12,1
hx5404000124abc691c18e5a8493cc2717c971d70c,2021-05,12,1
hx5431f4aa69a654d2d355b4cac7fa1e65865fb1a1,2021-05,12,1
hx573ad8113e5687a448151261b3e256a48d9590cb,2021-05,12,1
hx574cd24f06b6d991e00424193e76f3113897364c,2021-05,12,1
hx757445376adb75d55de8ee8c4a0d419f4270cfb1,2021-05,12,1
hx7161b1f236e9f8541c00b8b79d8b549cbe2f29be,2021-05,12,1
hx21e38a9d29d3bc46dab3e350fb54df4a2648023b,2021-05,12,1
hxab84e5c20bdde1ce5636b8c323a08057c3eeb377,2021-05,12,1
hx99e3d951340ad78f48437eae250cb05f9f4d0284,2021-05,12,1
hxb106e5baab67f48c06149832a0a4baee97c9362a,2021-05,12,1
hx86224a68a3a332e7f334efa0fe8bd13bbac28d70,2021-05,12,1
hxae8fab4b9f2a7e5876bb2c8d130ebd4f55bdd11b,2021-05,12,1
hxa2e0560802cbc187569df580fae25c81657ead47,2021-05,12,1
hx86f92daffdb1bad01105b65204ed1f9a8f9bff41,2021-05,12,1
hxe510ad9631a1618b44e57464695dc73a3181414a,2021-05,12,1
hx1ef3d6019d3f815e2cfb53dd52fa9a38975c9da0,2021-05,12,1
hxe408a0317d58f0c91263b9116987f5cf10499678,2021-05,12,1
hx22ec0a2708d93564086d21bccc77b1bab78cf894,2021-05,12,1
hx22c83b780daeca3d2dd5906d455c98ea450e2d38,2021-05,12,1
hxf40691ab9afd892782d6baef85f78710573b806b,2021-05,12,1
hxe7ac3cddbc151c6bff08a9e9d37cab9467619636,2021-05,12,1
hxa7221a280ca7709c6e198e6ac856fa9cdf198262,2021-05,12,1
hxa8bebce1fe1d24d8539cea6a19f738c2daa691f8,2021-05,12,1
hxa9ae00927b3887ba99c37cb75d33550764932be5,2021-05,12,1
hx9f6c038dfbfd695a710f6eee60f0b91e2c8c5ea6,2021-05,12,1
hx16db7e5e3ad6bed68ccec9c0da3c477d8acb67e9,2021-05,12,1
hx81b8ec0efe9fe5971cd974ba87054dbed692e391,2021-05,12,1
hx7ca0289e94d4bb2f4de08dcd88159c5fd1531db2,2021-05,12,1
hx9bd5fa9939941edef1383faf14c3f3d0d3472672,2021-05,12,1
hx9f53acfdffad96ba52a357e7a4d7f9b58d1a5676,2021-05,12,1
hx1cc7b5fb2ddeb78cbac7e839837daf4e9fdc1009,2021-05,12,1
hx150ded564f4ce94207a4201286131bdf13c6d932,2021-05,12,1
hx2484cb6672d2b17b235788f15ec3192e9c9eef4c,2021-05,12,1
hx004371f0d89941a340949a4aab883410f216a0c3,2021-05,12,1
hx2471ee5bbaeb409021d77b67a5bf2a47ebc53ab5,2021-05,12,1
hx80d5d40ee80db11100e4beea7c6d07921e1dc87a,2021-05,12,1
hxb2fa9acc7862ddc717f7e1b6c8ef9f168e81e060,2021-05,12,1
hx20a35d46020b4bd909cbec3cf63604a3bf57dd56,2021-05,12,1
hx1584db5872b6d7e24b57f73fd3b9c5d516db3ef8,2021-05,12,1
hx7cbbda3a0e5cb7b7fe4128cb9b507c991ee2caac,2021-05,12,1
hxf441524a023d3356478d41c3f10c2e8b805ec67b,2021-05,11,1
hx1fb1c7a608279e5d06cd996c7acea754bc8cb457,2021-05,11,1
hx1c54d238842563de32cd0ad069a84c9914b7a3ad,2021-05,11,1
hx34ca21325bcd765589adcac7c623c2943a9f821e,2021-05,11,1
hx0175d6c7f6cbeb7a3f22198b2d45e76219f3920e,2021-05,11,1
hx390b8f4c86de90989e85180a83780e40b9c42824,2021-05,11,1
hx1db1475d61ffa149bcac8cf4b3e3a864f04a4b2c,2021-05,11,1
hx012240052db3d0ef6a2c300f474b6fcac2af9a4e,2021-05,11,1
hx1bc90f3dd6ee0f3ffe6ef42468bc77a01738e51a,2021-05,11,1
hx36dd546d61fbc6ac7f7b1af2f7b4776eacb0b326,2021-05,11,1
hx3473e85103295a49c87b278f15cb0c3e3a4284e4,2021-05,11,1
hx37fe447ca9fb92a10a1b774c98dcf29cec550eca,2021-05,11,1
hx3b77925ce37c0d1d983b3966c2ce6eef49820d44,2021-05,11,1
hx1d25ab4bf703b9f738f475f6cb9bad12b896e2ab,2021-05,11,1
hx185ca47b08d33c88b7a6c7b35be34d38fd9de92c,2021-05,11,1
hxf4655e157a5656d207379ba54b8210560cf308ff,2021-05,11,1
hx1ce6488ac66bf734e178eef733f2432682b532d8,2021-05,11,1
hxf912bd5f2c1ad21e79a3e064b5616ae67bbf4d69,2021-05,11,1
hxf5ab900aa68031a53370106ef6ba00382b6f5124,2021-05,11,1
hxf6b2172543768b095609c9787d13366071a0c82b,2021-05,11,1
hx248c9f59de34efb580c98e47974b19cfb6e1fa5c,2021-05,11,1
hx13c863c2f8839574d795c3c6cce1aab0bd4fcae4,2021-05,11,1
hx13561355865e509e32f7a27786a6763ba6b1c489,2021-05,11,1
hx149d3879d24e7fe5820b590f72fcae78ffbb0042,2021-05,11,1
hxfc008aa3904a6ec64af5034ee0002894dc718605,2021-05,11,1
hx0aaac6d38e629a0fce7e5b6951e0ec0881355301,2021-05,11,1
hx23e23494609de5cc1b6b65ff8d94b365eccda8af,2021-05,11,1
hxfc7e2968bdb38ddfea72701660f981868cb1c614,2021-05,11,1
hx0a636c959e4b43238340a653294cb64bc124be70,2021-05,11,1
hxf96e48d75ef1b63808f23d8ab4f11314c2abc749,2021-05,11,1
hx2772e02e841193bb956128061b816546fdc25827,2021-05,11,1
hx159190b9a5d7adf7dc438d991be9f981f0f3fd32,2021-05,11,1
hxfa248bd6e8c1257c55b5c7923eb0e2ce54e3fbcc,2021-05,11,1
hxfa3636b225db8fd217353d31bad65fbde130d042,2021-05,11,1
hx2c96c461d907b088adddaf7a32d51b953b9543e3,2021-05,11,1
hx096edfdfcca9228b0dfc9eb1ab0667d862de6e1d,2021-05,11,1
hx235b1cf8c20120e0cfbe46b392e19fc717ef73f3,2021-05,11,1
hx16efd676ccb794e3fe399c45abcba85df88f31d2,2021-05,11,1
hx311d3b806221a6764f93dbc3030bf48ea26bb7e9,2021-05,11,1
hx054822889c9b1d1cd5a23178481c43b1f0b711b9,2021-05,11,1
hx2486f2d34d7a803d940afb07787d733425b61187,2021-05,11,1
hx3301b16e33284e2597c52ec83615e06c94a83ebf,2021-05,11,1
hx17b78b80bfcb4915fcac90f87e96cfa5bd59b452,2021-05,11,1
hx17d97ae272ae9aa170d7ab1b08c42294164fb474,2021-05,11,1
hx03715c57dd9f82177e8a8cdd37abc58c2adac56a,2021-05,11,1
hx1c9c39cc6ab3efd31048ea115119122fbc1d65a5,2021-05,11,1
hxdbb4b8a0f4b96b0d7c80090ae47543f46c855d82,2021-05,11,1
hxf3fd1a943fc432579c01b3b7cc7ca18276f347f9,2021-05,11,1
hxa2dd94e7ec8eba63d69c62db8867a5ad0dc35d65,2021-05,11,1
hxb29c47904edf4621a5cb587f4e4e6a2da28b9c0f,2021-05,11,1
hxb18832e5ab5e1c3795b6761be5934a20aab1da24,2021-05,11,1
hxb03768cd2d551d87d3c8345054364f1e99d3d126,2021-05,11,1
hxae96a1d3d10fdb419190617f2677155bae80816a,2021-05,11,1
hxae4349ebee2928e78085c9179c1c55a3e34ee8c8,2021-05,11,1
hxe27f20d3e28a347f3c4a64067b0e27900027f4fe,2021-05,11,1
hxa9be2eb86c46c65b2ae176bc95b92f51d6604bf2,2021-05,11,1
hxa5d24edd705a2b5b0c6855ad73b559e6c4cb822b,2021-05,11,1
hxa5bc5718b9f130257ebf89413e8793f86878e1d0,2021-05,11,1
hxa5896e30333eb8cefdf37df710b3f29e679dadd0,2021-05,11,1
hxa3bbbb9a6feaa0a6cc52d22ae6ced2c4ce2c0fef,2021-05,11,1
hx9fb24c3d2bb7231a1a5f5b55aab253c77b97b664,2021-05,11,1
hx3ee1c2d14a10919cdda370504dfd95758135e1c1,2021-05,11,1
hx9e42d3a0d46a37e52dbcc20fc9080307336750ba,2021-05,11,1
hx9ceb01a46ffa6c6d2aee8d5fa7e6e39eca72c47f,2021-05,11,1
hx9b783c5ac6e4d62bf5b948e47ba424266085ad3d,2021-05,11,1
hx9b469d8212f7be0bdae3588f4d5b28e447a46530,2021-05,11,1
hx9b16229a08c1e7fc03ce5d66266948eccbb8a2f1,2021-05,11,1
hxe6e6004acb4997c5897ceb0dc42f0cdd95c95737,2021-05,11,1
hxe71c28967f654bed9cd1d09180678e403b4c393d,2021-05,11,1
hx979089bf1f73d349fe67c30ed0ce72a8801ba221,2021-05,11,1
hx963dd34d07bebb575320d3a81cb0025db2984200,2021-05,11,1
hx93db169bccfe9a8afd6897eb54d4fc5a8d87d25a,2021-05,11,1
hx906a0698c4ea238789abb450f2a51596d47af90a,2021-05,11,1
hxb38c61724a537235f9ce7b2fa1e498ce6b0bd0f9,2021-05,11,1
hxb514c5637dbd9165de40a721ade00de662fd9a22,2021-05,11,1
hxb74fd8df615edb4894923e72ac0e1468497e0c30,2021-05,11,1
hxe20c5d7f3a72cd85f9d650c8771921e5d91244f5,2021-05,11,1
hxdae7ec0c2367f4f3696f2275490116ed4b2202f7,2021-05,11,1
hxda2f396c8f1a50df62b23c1c3d88342ce6939140,2021-05,11,1
hxdc2fdef8bb502942df12c180918defab5d99955c,2021-05,11,1
hxdc41cf082fa82c11a82b5a94f3db2abb9333b491,2021-05,11,1
hxd163c902cc8158855085576122f8aacfb701a9d1,2021-05,11,1
hxcdaf4c545aa2d05e0a28f5ceb94ac8da1ac2f968,2021-05,11,1
hxcb3fe23e554716ba91cbcbdee1f77d2790ee5510,2021-05,11,1
hxca89759284b7139986280e924c613cd1af82d087,2021-05,11,1
hxc884dc0d06b9ede780f563eef6f0a788e831489e,2021-05,11,1
hxc80f843578020a39efd76c89d4c49efc43526cd3,2021-05,11,1
hxc7f20d3502fbff89ed46f58f947cc9adf07414dd,2021-05,11,1
hxc54f2d3584b149ece803993969c73fb31bde304e,2021-05,11,1
hxc220b1034a2e55280f20f0a09816fcd1d305cc20,2021-05,11,1
hxc1294d49c6afbc6915d8617894f6b06594e29fa3,2021-05,11,1
hxdd6b499ebf126dd89f89f32179cd879fee310eda,2021-05,11,1
hxc0fdbfd385404494f60ad86c5fc87da2fe9f4c77,2021-05,11,1
hxc08fe0d759b7406bf9fbf6bd2b21cbbd0f92558b,2021-05,11,1
hxbed4d4c23ce16a4ecd3f5a44fddba1bf7712bdff,2021-05,11,1
hxbcb195d6a4321d9480128204c6cf93516eb123cf,2021-05,11,1
hxbc6d22592d5e18ae00f2e64c7e541317889bf69b,2021-05,11,1
hxbb49971914b61e62bb341f6f32dce55671438dbd,2021-05,11,1
hxb9346ef3183c9db8e180e4df4d35a65feee3961d,2021-05,11,1
hxe115cc4dcae3ed43be3b16872fea6aeed886e586,2021-05,11,1
hx8faa2bc5925c335b3791cb46afa21ee65122867b,2021-05,11,1
hx8e8e2e32ce8241773c0cd98d46a214e9c7607ba9,2021-05,11,1
hx8c66e93216fa30a0e89e3678996fc7ea42576d34,2021-05,11,1
hx614e597a1577f66fcd8988f88170de4c619a0573,2021-05,11,1
hx5e58047ad79a4a2ce404a6575d2fc85fe21e7962,2021-05,11,1
hx5e4b8712e9767b2fa23416411ac963e98f87d0a6,2021-05,11,1
hx5e2908097689627b16532de3047fc61bc8ee726c,2021-05,11,1
hx5beebdab5f27090b3e44465abf17c11ab894f8ce,2021-05,11,1
hx54c01659d5cf2a6ab843c4be67254009b3930038,2021-05,11,1
hxee5c1d04f36e46fb4a9c5b0de1e0d10b03a8ed9c,2021-05,11,1
hxee73eee40d14925e16b5f4fe6957212326194912,2021-05,11,1
hx53302c02e48135c3b0e6ec138d83909bcda1bd38,2021-05,11,1
hx52b793c039fd02dde34affff7654ed73467df61c,2021-05,11,1
hx526a926c770d0ff1ee126337b06eacfb5343a223,2021-05,11,1
hx5111d7a1caa183af3af335ebfe360cf86f57d8ee,2021-05,11,1
hx4e615926295c2f03d1d780f28e40ce3e615f1496,2021-05,11,1
hx4d8b4d765319042b4b91cdc4ea32f35d325cde6a,2021-05,11,1
hx4d8a23c7c6914c0f9a9efaa8571effdb7f8dfc78,2021-05,11,1
hx49e57e5fed70ed214b39435032f7f84bc36eb8b2,2021-05,11,1
hx46c7ae5b38193143b8805fc014898acca92bfd01,2021-05,11,1
hxf043808ac07b0b411d93748bed2be3cd0ae950db,2021-05,11,1
hx446fe84cf9e0775cf4f6156f2679c70de2d7ae06,2021-05,11,1
hxf277418952673e86896d06fc69e83730daeb620f,2021-05,11,1
hx42d097e451e4fe6bd1f1796027d583fdad537538,2021-05,11,1
hxf2d92426d65c07bcca984c4a1241b04aecf5e81f,2021-05,11,1
hx429be0595739d57c5ba5c58807a699a66148fa04,2021-05,11,1
hx414877f3baa492db5ea2d30a8a4b3b1672083e23,2021-05,11,1
hx5fac230832cb2bad6912df503ddc546db654d786,2021-05,11,1
hxedd3c4a4dd9e236f02e785998007875619dafedf,2021-05,11,1
hxe7e11273157a07d3b228bd640e5904f1802d907e,2021-05,11,1
hx62471b4843bea5f543c9895220b8ba99e1c24846,2021-05,11,1
hx894cc3b9b4396d8dc414bb631de4c9f8c600b134,2021-05,11,1
hx88d7523fabfc3d2a9933c192455972d64fe14cf0,2021-05,11,1
hx87109c42ea53f202a4ce4033b97cc4ad7a4a560e,2021-05,11,1
hxe90f994315406e69cadfdb6f7c37544b5efaa14e,2021-05,11,1
hxe94fb3f998ab715fb630936fe817c173f4c2d96e,2021-05,11,1
hx855588992c74bb81f2446c115a4bfdfe37dd9d4e,2021-05,11,1
hx81f28bee0f8d74faa3e4d68be5b671c463217bd2,2021-05,11,1
hx7f5a1ab47098ca4ad5817e231501d7ffb55f6ca9,2021-05,11,1
hx7e6a0d2acd3677cb45f30ccf31f31fe2a5eb344f,2021-05,11,1
hx7d4296fa362bb1ce396e73f8f7d6e4b5fab109a0,2021-05,11,1
hx7abcb003f3605540e0fe0ad95ddab283ebfcd07b,2021-05,11,1
hx790cec91b0d3281d1af5cca2e2c1ecee66e5b1ad,2021-05,11,1
hx77cc0175095781613c56ebb267930c7fdd11fb64,2021-05,11,1
hx76152244f2b409002640881948d1135f6c1224e0,2021-05,11,1
hx7614bf5f9584cda17cf739d63b0e2395fc9edb6b,2021-05,11,1
hx75b0ddef1b30693a4805e129c447cb23b6593102,2021-05,11,1
hx70fe8cd0e21a0a0c75dd9d0b6bc806cd26f4e55a,2021-05,11,1
hx6e458a70427c01c7c6faa67573055bbe997894e5,2021-05,11,1
hx6d6adbb8dccbbae2c98b9710fc4c2d1caea65dbb,2021-05,11,1
hx6bdec31f92c2216c4d3f52b6171a65d3fccf3a27,2021-05,11,1
hx644043b6b33473919cb3a5ba45221e659ab9c665,2021-05,11,1
hx642ab198ea3710f4215b5dc9d96c8f1f788114da,2021-05,11,1
hxdb4cecb5d86ca0cadbcbe6adad83eb5cd28154a3,2021-05,11,1
hx00241be51efd193c5e7908553e1aaeb53c1ecc2a,2021-05,11,1
